seq_name,run_id,play_rate,N,rmse,mean,median,std,max,min
rgbd_dataset_freiburg1_room,run_001,0.3,187,0.856274112595332,0.781644532983776,0.7725451743358533,0.34962434119708824,1.4874012499476321,0.1483116204082938
rgbd_dataset_freiburg1_room,run_001,0.3,184,0.5097073214793675,0.4575096358324863,0.3815465848575781,0.2246919818108713,1.0325915242079289,0.08744262978192544
rgbd_dataset_freiburg1_room,run_001,0.3,154,0.9244821296085656,0.8831507293346265,0.8871388344478082,0.27333495429839455,1.6472913460927598,0.10759603894806336
rgbd_dataset_freiburg1_room,run_001,0.3,144,0.861047464994742,0.8025979328880244,0.7908315492854777,0.3118321585368354,1.5148659501840118,0.20566100850961994
rgbd_dataset_freiburg1_room,run_001,0.2,140,0.9556287562054946,0.9052500498615756,0.9239480915316798,0.30618404091734597,1.460479966035556,0.2696463646204192
rgbd_dataset_freiburg1_room,run_001,0.2,101,0.9156470210577313,0.8631196653806935,0.9192693342630114,0.3056696098813501,1.501467340143565,0.16487583743804968
rgbd_dataset_freiburg1_room,run_001,0.2,95,0.9268625129027233,0.866089556853393,0.7739516883620794,0.330095436705575,1.8427386821760563,0.26547556012591206
rgbd_dataset_freiburg1_room,run_001,0.2,107,0.8915104825553832,0.8368041588207136,0.838150804466989,0.30748941491779913,1.519531522399331,0.13495705910889044
rgbd_dataset_freiburg1_room,run_001,0.2,107,0.947231313266881,0.8646650205391412,0.9111473013996645,0.38678361274664486,1.6324685575990505,0.2511604285516347
rgbd_dataset_freiburg1_room,run_001,0.15,139,0.8976785539144377,0.8146388684947069,0.7484347858525022,0.37708129109726396,1.6143988529760713,0.09318559268558915
rgbd_dataset_freiburg1_room,run_001,0.15,142,1.017012005068413,0.9691306641366987,0.9462829747060306,0.30838154011424707,1.761908195705251,0.09767336070312069
rgbd_dataset_freiburg1_room,run_001,0.15,141,0.9869261608588404,0.9210848833584597,0.9475537581999518,0.3544374199151416,1.7675349790378714,0.15962640881019696
rgbd_dataset_freiburg1_room,run_001,0.1,134,0.9081927738981048,0.8383590692292315,0.7818001003714663,0.3492394387835234,1.4724731925659367,0.2071839680360336
rgbd_dataset_freiburg1_room,run_001,0.1,143,0.952260814201934,0.8881772250141727,0.889266721585111,0.343426666452467,1.5705592631730656,0.1851876718594014
rgbd_dataset_freiburg1_room,run_001,0.1,105,0.9753337783479281,0.9119332796505519,0.984863530748649,0.34590991985231334,1.5352712196362923,0.11757956911221569
rgbd_dataset_freiburg1_room,run_001,0.1,107,0.9438917914116054,0.8918248823812788,0.8640875881289074,0.30916030317592214,1.5140382491960247,0.2912119979813134
rgbd_dataset_freiburg1_room,run_001,0.3,97,0.9178513773766284,0.865065013700459,0.8296090146204373,0.3067795185855777,1.6456838776411808,0.27215035569919976
rgbd_dataset_freiburg1_room,run_001,0.3,60,0.9439085269088601,0.8778690935620547,0.8647092993531832,0.34685611100251706,1.7854881704248187,0.32472580261237344
rgbd_dataset_freiburg1_room,run_001,0.3,103,0.892569197831381,0.8341277569987876,0.8255242624331149,0.31766437937157216,1.6356717062055037,0.26046038056964116
rgbd_dataset_freiburg1_room,run_001,0.3,100,0.9124083339472201,0.8565479671468613,0.8593132506622111,0.3143478134692871,1.7760137922389652,0.1147200377526108

